Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORT,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVE,EFFECT,EFFD
1956,3,3/28/1956,41900,773,980,1110,341,3830,6261,48934,62,0,504,0,566,1650,0,0,1650,6401,11024,35810,46718,0.01,5,46197,-1
1956,3,3/29/1956,40900,775,935,1100,341,3740,6116,47791,70,0,469,0,539,1650,0,0,1650,6268,10773,34945,45602,0.01,5,45113,-1
1956,3,3/30/1956,39100,809,930,1140,341,3730,6141,46050,46,0,469,0,515,1650,0,0,1650,6029,10583,33418,43885,0.01,5,43378,-1
1956,3,3/31/1956,38500,794,915,1220,341,4400,6876,46170,48,0,433,0,481,1700,0,0,1700,5949,11239,32869,43989,0.01,5,43055,-2
1956,4,4/1/1956,37300,890,970,1300,160,5080,7510,45700,45,0,433,0,478,1750,124,0,1626,5789,11764,31946,43596,0.01,5,42154,-3
1956,4,4/2/1956,35900,1030,920,1260,160,5380,7720,44650,73,0,432,0,505,1750,124,0,1626,5603,11761,30872,42519,0.01,5,40909,-4
1956,4,4/3/1956,34800,1020,824,1080,160,4480,6544,42364,76,0,431,0,507,1750,124,0,1626,5457,10437,29908,40231,0.01,5,39208,-3
1956,4,4/4/1956,32900,746,752,1080,160,4020,6012,39658,68,0,430,0,498,1800,124,0,1676,5204,9629,27973,37484,0.01,5,36794,-2
1956,4,4/5/1956,31300,516,708,1090,160,3800,5758,37574,82,0,430,0,512,1800,124,0,1676,4991,9148,26356,35386,0.01,6,34853,-2
1956,4,4/6/1956,30100,393,688,1030,160,3570,5448,35941,59,0,428,0,487,1800,0,0,1800,4832,8623,25157,33654,0.01,6,33351,-1
1956,4,4/7/1956,29800,329,692,934,160,3510,5296,35425,50,0,466,0,516,1800,0,0,1800,4792,8402,24833,33109,0.01,7,32874,-1
1956,4,4/8/1956,29500,313,704,1060,160,3600,5524,35337,50,0,467,0,517,1850,0,0,1850,4752,8557,24543,32970,0.01,7,32720,-1
1956,4,4/9/1956,30000,277,712,973,160,3950,5795,36072,50,0,467,0,517,1850,0,0,1850,4819,8895,24940,33705,0.01,7,33227,-1
1956,4,4/10/1956,30800,253,738,1160,160,4170,6228,37281,51,0,505,0,556,1850,0,0,1850,4925,9395,25610,34875,0.01,6,34293,-2
1956,4,4/11/1956,32100,259,855,1400,160,4750,7165,39524,55,0,872,0,927,1850,0,0,1850,5098,10134,26743,36747,0.02,7,36159,-2
1956,4,4/12/1956,33900,296,960,1500,160,5880,8500,42696,47,0,872,0,919,1850,4032,0,-2182,5337,14336,29470,43959,0.02,-3,39201,-12
1956,4,4/13/1956,34300,328,860,1380,160,6870,9270,43898,54,0,869,0,923,1900,4032,0,-2132,5390,15123,29835,45107,0.02,-3,39752,-13
1956,4,4/14/1956,33700,453,801,1520,160,7440,9921,44074,50,0,690,0,740,1900,7444,0,-5544,5311,18096,30394,48878,0.02,-11,40070,-22
1956,4,4/15/1956,33000,566,810,1470,160,7700,10140,43706,46,0,615,0,661,1900,8002,0,-6102,5218,18663,30057,49147,0.01,-12,39616,-24
1956,4,4/16/1956,32800,538,734,1230,160,7740,9864,43202,43,0,871,0,914,1900,8002,0,-6102,5191,18107,29856,48390,0.02,-12,39086,-24
1956,4,4/17/1956,32800,450,704,1280,160,7350,9494,42744,42,0,872,0,914,1900,3970,0,-2070,5191,15117,28639,43900,0.02,-3,38277,-15
1956,4,4/18/1956,31200,346,692,1290,160,6850,8992,40538,51,0,871,0,922,1900,3970,0,-2070,4978,14394,27148,41686,0.02,-3,36396,-15
1956,4,4/19/1956,29900,274,680,1230,160,6300,8370,38544,59,0,871,0,930,1900,558,0,1342,4805,11373,24993,36272,0.02,6,34248,-6
1956,4,4/20/1956,29200,224,684,1050,160,5900,7794,37218,64,0,871,0,935,1900,0,0,1900,4712,10336,24180,34383,0.02,8,33098,-4
1956,4,4/21/1956,29100,188,716,1160,160,5600,7636,36924,60,0,871,0,931,1900,0,0,1900,4699,10169,24057,34093,0.02,8,32999,-3
1956,4,4/22/1956,29500,176,760,1210,160,5730,7860,37536,56,0,870,0,926,1900,0,0,1900,4752,10451,24392,34710,0.02,8,33527,-4
1956,4,4/23/1956,30000,170,796,1020,160,6140,8116,38286,57,0,873,0,930,1900,0,0,1900,4819,10770,24819,35456,0.02,7,34010,-4
1956,4,4/24/1956,30700,180,837,1080,160,7040,9117,39997,63,0,874,0,937,1950,0,0,1950,4912,11825,25422,37110,0.02,7,35129,-6
1956,4,4/25/1956,31300,170,868,1430,160,7590,10048,41518,51,0,873,0,924,1950,0,0,1950,4991,12848,25933,38644,0.02,7,36292,-6
1956,4,4/26/1956,32900,170,1080,1620,160,8060,10920,43990,48,0,874,0,922,1950,1551,0,399,5204,14943,27754,42669,0.02,3,38691,-10
1956,4,4/27/1956,33900,176,1290,1830,160,8640,11920,45996,48,0,761,0,809,1950,2729,0,-779,5337,16954,28957,45966,0.02,0,40497,-14
1956,4,4/28/1956,34800,267,1040,1580,160,10200,12980,48047,45,0,254,0,299,2000,2729,0,-729,5457,18612,29814,48477,0.01,-1,41526,-17
1956,4,4/29/1956,33600,434,935,1600,160,10400,13095,47129,44,0,224,0,268,2000,2729,0,-729,5297,18598,28941,47590,0,-1,40478,-18
1956,4,4/30/1956,32200,442,868,1610,160,10100,12738,45380,46,0,252,0,298,2000,2729,0,-729,5111,18025,27735,45811,0.01,-1,38924,-18
1956,5,5/1/1956,30700,384,824,1520,122,9510,11976,43060,49,0,252,0,301,2000,1178,0,822,4912,16053,25942,41937,0.01,3,36755,-14
1956,5,5/2/1956,29600,328,796,1600,122,8650,11168,41096,50,0,324,0,374,2000,0,0,2000,4765,14259,24603,38722,0.01,6,35174,-10
1956,5,5/3/1956,29800,336,792,1680,122,8970,11564,41700,53,0,361,0,414,2050,0,0,2050,4792,14610,24770,39236,0.01,6,35562,-10
1956,5,5/4/1956,31000,375,1310,1830,122,9960,13222,44597,44,0,362,0,406,2100,4528,0,-2428,4952,19346,27103,46619,0.01,-5,38487,-21
1956,5,5/5/1956,35000,380,2400,2420,122,11400,16342,51722,40,0,288,0,328,2100,4528,0,-2428,5484,23076,30576,53822,0.01,-4,44676,-20
1956,5,5/6/1956,40200,622,2090,2520,122,15700,20432,61254,41,0,874,0,915,2100,4714,0,-2614,6175,27391,35379,62953,0.01,-3,51441,-22
1956,5,5/7/1956,43000,1500,1950,2570,122,17800,22442,66942,40,0,876,0,916,2150,5024,0,-2874,6548,29942,38757,68900,0.01,-3,55803,-23
1956,5,5/8/1956,44600,1680,2120,2530,122,17400,22172,68452,43,0,876,0,919,2150,5024,0,-2874,6760,29881,40325,70407,0.01,-3,57573,-22
1956,5,5/9/1956,44900,1800,1930,2040,122,17000,21092,67792,46,0,549,0,595,2200,1426,0,774,6800,26794,39683,66423,0.01,2,56626,-17
1956,5,5/10/1956,45000,1860,1990,2510,122,15900,20522,67382,49,0,216,0,265,2200,1426,0,774,6814,26568,39829,66343,0,2,56931,-17
1956,5,5/11/1956,44700,1880,1790,2550,122,15100,19562,66142,49,0,217,0,266,2250,1364,0,886,6774,25494,39558,64990,0,2,56194,-16
1956,5,5/12/1956,44200,1920,1760,2560,122,14600,19042,65162,58,0,218,0,276,2300,1054,0,1246,6707,24663,39064,63640,0,2,55485,-15
1956,5,5/13/1956,43900,1880,1600,2560,122,13900,18182,63962,62,0,218,0,280,2300,1054,0,1246,6667,23759,38764,62436,0,2,54740,-14
1956,5,5/14/1956,42800,1750,1400,2460,122,12700,16682,61232,49,0,218,0,267,2350,124,0,2226,6521,21489,37406,58739,0,4,52643,-12
1956,5,5/15/1956,40400,1620,1230,1900,122,10800,14052,56072,63,0,216,0,279,2350,124,0,2226,6202,18528,35195,53567,0,4,48718,-10
1956,5,5/16/1956,38000,1520,1120,1870,122,9280,12392,51912,74,0,250,0,324,2400,0,0,2400,5883,16391,32965,49188,0,5,45520,-8
1956,5,5/17/1956,36800,1450,1060,1850,122,9000,12032,50282,75,0,289,0,364,2450,0,0,2450,5723,15799,31841,47468,0.01,6,44065,-8
1956,5,5/18/1956,37000,1410,1040,1860,122,9090,12112,50522,77,0,290,0,367,2450,0,0,2450,5750,15903,31974,47705,0.01,6,44246,-8
1956,5,5/19/1956,38100,1400,1030,1960,122,9270,12382,51882,77,0,290,0,367,2500,0,0,2500,5896,16286,32904,49015,0.01,6,45482,-8
1956,5,5/20/1956,39000,1420,1000,2350,122,9610,13082,53502,67,0,289,0,356,2550,0,0,2550,6016,17085,33690,50596,0.01,5,46873,-8
1956,5,5/21/1956,40400,1460,1010,2250,122,10400,13782,55642,63,0,289,0,352,2550,0,0,2550,6202,17975,34944,52740,0.01,5,48500,-9
1956,5,5/22/1956,49100,1480,1020,1830,122,11200,14172,64752,60,0,290,0,350,2600,0,0,2600,7359,19491,42493,61802,0,5,57082,-8
1956,5,5/23/1956,51200,1490,1060,2020,122,13200,16402,69092,62,0,290,0,352,2650,0,0,2650,7638,21966,44310,66090,0,4,60115,-10
1956,5,5/24/1956,52500,1510,1040,2210,122,16000,19372,73382,72,0,327,0,399,2700,0,0,2700,7811,25029,45443,70283,0,4,62577,-12
1956,5,5/25/1956,53900,1550,966,2550,122,16700,20338,75788,75,0,364,0,439,2750,0,0,2750,7997,26109,46683,72599,0,4,64521,-13
1956,5,5/26/1956,54200,1520,876,3170,122,19900,24068,79788,74,0,402,0,476,2750,0,0,2750,8037,29842,46913,76562,0.01,4,66441,-15
1956,5,5/27/1956,53600,1520,804,4140,122,19900,24966,80086,74,0,403,0,477,2800,0,0,2800,7957,30626,46379,76809,0.01,4,66731,-15
1956,5,5/28/1956,51500,1430,768,4200,122,20100,25190,78120,72,0,438,0,510,2850,0,0,2850,7678,30506,44454,74760,0.01,4,64628,-16
1956,5,5/29/1956,47700,1250,684,3750,122,20200,24756,73706,76,0,327,0,403,2900,0,0,2900,7173,29641,40965,70403,0,4,60141,-17
1956,5,5/30/1956,43000,1180,648,3120,122,19400,23290,67470,72,0,218,0,290,2950,0,0,2950,6548,27631,36806,64230,0,5,54418,-18
1956,5,5/31/1956,40700,1020,628,3120,122,18600,22470,64190,85,0,400,0,485,3000,0,0,3000,6242,26277,34638,60705,0.01,5,51650,-18
1956,6,6/1/1956,40800,800,620,3530,42,19100,23292,64892,77,0,399,0,476,3050,0,0,3050,6255,27089,34491,61366,0.01,5,52020,-18
1956,6,6/2/1956,41200,648,596,3800,42,19600,24038,65886,82,0,472,0,554,3100,0,0,3100,6308,27777,34672,62232,0.01,6,52681,-18
1956,6,6/3/1956,39800,540,564,3500,42,19400,23506,63846,82,0,472,0,554,3150,0,0,3150,6122,27027,33336,60142,0.01,6,50764,-18
1956,6,6/4/1956,37900,464,550,3550,42,19000,23142,61506,98,0,473,0,571,3200,0,0,3200,5869,26360,31599,57735,0.01,6,48676,-19
1956,6,6/5/1956,37000,411,526,3750,42,18600,22918,60329,102,0,473,0,575,3250,0,0,3250,5750,25981,30751,56504,0.01,6,47752,-18
1956,6,6/6/1956,36500,378,469,3270,42,18400,22181,59059,106,0,327,0,433,3300,0,0,3300,5683,25286,30271,55326,0.01,6,46604,-19
1956,6,6/7/1956,33700,322,442,2440,42,17000,19924,53946,114,0,438,0,552,3350,0,0,3350,5311,22506,27773,50044,0.01,7,42394,-18
1956,6,6/8/1956,32100,270,424,2280,42,15600,18346,50716,91,0,438,0,529,3400,0,0,3400,5098,20705,26320,46787,0.01,8,40066,-17
1956,6,6/9/1956,31200,240,412,2230,42,14300,16984,48424,93,0,438,0,531,3450,0,0,3450,4978,19189,25496,44443,0.01,8,38612,-15
1956,6,6/10/1956,30500,272,397,2450,42,12500,15389,46161,104,0,438,0,542,3500,0,0,3500,4885,17457,24907,42119,0.01,9,37511,-12
1956,6,6/11/1956,29600,264,391,2320,42,11500,14253,44117,120,0,437,0,557,3550,0,0,3550,4765,16154,24105,40010,0.01,9,36110,-11
1956,6,6/12/1956,29300,224,376,2200,42,11400,14018,43542,98,0,509,0,607,3600,0,0,3600,4725,15796,23791,39335,0.01,10,35592,-11
1956,6,6/13/1956,28100,16,360,1940,42,11200,13542,41658,109,0,509,0,618,3650,0,0,3650,4566,15118,22528,37390,0.01,10,33831,-11
1956,6,6/14/1956,26600,7,343,1950,42,10900,13235,39842,94,0,581,0,675,3700,0,0,3700,4366,14521,21205,35467,0.01,11,32202,-10
1956,6,6/15/1956,22000,8,326,1790,42,10900,13058,35066,95,0,577,0,672,3750,0,0,3750,3755,13704,17203,30644,0.02,13,27419,-12
1956,6,6/16/1956,21400,12,320,1640,42,10700,12702,34114,95,0,649,0,744,3800,0,0,3800,3675,13163,16673,29570,0.02,13,26589,-11
1956,6,6/17/1956,21500,23,290,1700,42,10500,12532,34055,96,0,648,0,744,3850,0,0,3850,3688,12974,16757,29461,0.02,13,26653,-11
1956,6,6/18/1956,21000,40,267,1690,42,9490,11489,32529,90,0,541,0,631,3900,0,0,3900,3622,11945,16326,27998,0.02,14,25776,-9
1956,6,6/19/1956,19300,32,251,1680,42,8480,10453,29785,89,0,640,0,729,3950,0,0,3950,3395,10552,14831,25106,0.02,16,23681,-6
1956,6,6/20/1956,18900,19,239,1890,42,8680,10851,29770,89,0,1103,0,1192,4000,0,0,4000,3342,10401,14457,24578,0.04,17,23528,-4
1956,6,6/21/1956,18800,24,224,1650,42,9270,11186,30010,88,0,1676,0,1764,4050,0,0,4050,3329,10119,14361,24196,0.06,19,23377,-4
1956,6,6/22/1956,18200,22,202,900,42,10700,11844,30066,88,0,1675,0,1763,4100,0,0,4100,3249,10665,13825,24203,0.06,20,22496,-8
1956,6,6/23/1956,17900,25,190,1430,42,10900,12562,30487,94,0,1677,0,1771,4100,0,0,4100,3209,11335,13568,24616,0.06,19,22787,-8
1956,6,6/24/1956,17400,25,183,1740,42,10100,12065,29490,96,0,1745,0,1841,4150,0,0,4150,3143,10670,13120,23499,0.06,20,22303,-5
1956,6,6/25/1956,17000,25,181,1620,42,8060,9903,26928,91,0,2531,0,2622,4200,0,0,4200,3090,7641,12759,20106,0.09,25,21059,5
1956,6,6/26/1956,16400,23,175,1300,42,7540,9057,25480,96,0,2525,0,2621,4200,0,0,4200,3010,6716,12237,18659,0.1,27,19949,6
1956,6,6/27/1956,15600,19,159,1240,42,7680,9121,24740,106,0,2524,0,2630,4250,0,0,4250,2903,6632,11526,17860,0.1,28,19111,7
1956,6,6/28/1956,15000,9,150,1500,42,7350,9042,24051,98,0,2525,0,2623,4250,0,0,4250,2824,6481,10995,17178,0.1,29,18636,8
1956,6,6/29/1956,14500,9,132,1680,42,8570,10424,24933,99,0,2524,0,2623,4300,0,0,4300,2757,7763,10548,18010,0.1,28,18718,4
1956,6,6/30/1956,15400,8,124,1590,42,10100,11856,27264,94,0,2527,0,2621,4300,0,0,4300,2877,9317,11327,20343,0.09,25,20054,-1
1956,7,7/1/1956,16100,9,99,1210,41,10200,11550,27659,84,0,2527,0,2611,4300,0,0,4300,2970,9114,11935,20748,0.09,25,20384,-2
1956,7,7/2/1956,15300,7,96,642,41,8570,9349,24656,87,0,2600,0,2687,4300,0,0,4300,2863,6730,11240,17669,0.11,28,18441,4
1956,7,7/3/1956,13900,7,94,1010,41,6770,7915,21822,85,0,3127,0,3212,4350,0,0,4350,2677,4553,10012,14260,0.14,35,16769,15
1956,7,7/4/1956,13600,7,86,643,41,5580,6350,19957,81,0,3142,0,3223,4350,0,0,4350,2637,2937,9752,12384,0.16,38,15678,21
1956,7,7/5/1956,12600,6,79,677,41,4870,5667,18273,77,0,3267,0,3344,4400,0,0,4400,2504,1967,8870,10529,0.18,42,13403,21
1956,7,7/6/1956,12600,7,79,478,41,4380,4978,17585,79,0,3111,0,3190,4400,0,0,4400,2504,1432,8871,9995,0.18,43,13205,24
1956,7,7/7/1956,12500,7,75,468,41,4140,4724,17231,83,0,3114,0,3197,4400,0,0,4400,2491,1158,8784,9634,0.18,44,13091,26
1956,7,7/8/1956,12400,7,69,470,41,4020,4600,17007,83,0,3120,0,3203,4400,0,0,4400,2478,1015,8697,9404,0.18,45,12987,28
1956,7,7/9/1956,12300,7,64,380,41,3780,4265,16572,79,0,3098,0,3177,4400,0,0,4400,2464,692,8611,8995,0.19,46,12792,30
1956,7,7/10/1956,12100,5,56,380,41,3560,4037,16142,79,0,3163,0,3242,4400,0,0,4400,2438,373,8435,8500,0.2,47,12582,32
1956,7,7/11/1956,11800,5,52,421,41,3400,3914,15719,78,0,2943,0,3021,4400,0,0,4400,2398,431,8175,8298,0.19,47,12319,33
1956,7,7/12/1956,11800,4,49,383,41,3240,3713,15517,79,0,2948,0,3027,4400,0,0,4400,2398,224,8174,8090,0.19,48,12277,34
1956,7,7/13/1956,11300,4,52,308,41,3060,3461,14765,76,0,3036,0,3112,4400,0,0,4400,2331,-180,7741,7253,0.21,51,11705,38
1956,7,7/14/1956,11800,4,60,295,41,2990,3386,15190,72,0,3098,0,3170,4400,0,0,4400,2398,-246,8174,7620,0.2,50,12200,38
1956,7,7/15/1956,12200,9,59,309,41,2780,3189,15398,67,0,3098,0,3165,4400,0,0,4400,2451,-385,8526,7833,0.2,49,12618,38
1956,7,7/16/1956,12200,11,60,295,41,2650,3046,15257,67,0,3067,0,3134,4400,0,0,4400,2451,-497,8528,7723,0.2,49,12607,39
1956,7,7/17/1956,12500,9,64,282,41,2400,2787,15296,71,0,3200,0,3271,4400,0,0,4400,2491,-853,8786,7625,0.21,50,12896,41
1956,7,7/18/1956,12400,14,56,255,41,2040,2392,14806,74,0,3199,0,3273,4400,0,0,4400,2478,-1263,8704,7133,0.22,52,12766,44
1956,7,7/19/1956,12400,24,53,261,41,1830,2185,14609,74,0,3204,0,3278,4400,0,0,4400,2478,-1475,8714,6931,0.22,53,12779,46
1956,7,7/20/1956,12300,34,50,261,41,1740,2092,14426,75,0,3186,0,3261,4350,0,0,4350,2464,-1533,8652,6815,0.22,53,12686,46
1956,7,7/21/1956,12300,20,46,266,41,1740,2093,14413,73,0,3334,0,3407,4350,0,0,4350,2464,-1678,8638,6656,0.23,54,12673,47
1956,7,7/22/1956,11900,14,44,286,41,1680,2051,13965,68,0,3365,0,3433,4350,0,0,4350,2411,-1799,8285,6182,0.24,56,12285,50
1956,7,7/23/1956,12000,12,49,288,41,1570,1948,13960,65,0,3364,0,3429,4350,0,0,4350,2425,-1884,8369,6181,0.24,56,12390,50
1956,7,7/24/1956,11900,11,45,270,41,1560,1916,13827,68,0,3367,0,3435,4350,0,0,4350,2411,-1936,8282,6042,0.24,56,12267,51
1956,7,7/25/1956,11400,11,48,262,41,1680,2031,13442,72,0,3370,0,3442,4300,0,0,4300,2345,-1861,7862,5700,0.25,58,11762,52
1956,7,7/26/1956,11500,11,40,257,41,1580,1918,13429,99,0,3369,0,3468,4300,0,0,4300,2358,-1987,7949,5661,0.25,58,11849,52
1956,7,7/27/1956,11900,11,29,258,41,2050,2378,14289,100,0,3365,0,3465,4300,0,0,4300,2411,-1471,8296,6524,0.24,54,12239,47
1956,7,7/28/1956,12000,9,29,290,41,3060,3420,15429,96,0,3364,0,3460,4250,0,0,4250,2425,-378,8394,7719,0.22,50,12369,38
1956,7,7/29/1956,11900,8,23,292,41,3810,4166,16074,94,0,3364,0,3458,4250,0,0,4250,2411,357,8307,8366,0.21,48,12264,32
1956,7,7/30/1956,11600,8,13,280,41,3810,4144,15752,89,0,3360,0,3449,4250,0,0,4250,2371,304,8047,8053,0.21,49,11942,33
1956,7,7/31/1956,12000,9,16,265,41,3430,3752,15761,87,0,3363,0,3450,4200,0,0,4200,2425,-3,8408,8111,0.21,49,12331,34
1956,8,8/1/1956,12400,9,17,220,24,2470,2731,15140,84,0,3359,0,3443,4200,0,0,4200,2478,-964,8755,7497,0.22,50,12670,41
1956,8,8/2/1956,12500,9,8,112,24,2240,2384,14893,84,0,3295,0,3379,4200,0,0,4200,2491,-1234,8842,7314,0.22,51,12653,42
1956,8,8/3/1956,12200,18,0,97,24,2770,2891,15109,84,0,3361,0,3445,4150,0,0,4150,2451,-801,8605,7514,0.22,50,12339,39
1956,8,8/4/1956,12000,23,0,155,24,3030,3209,15232,99,0,3361,0,3460,4150,0,0,4150,2425,-524,8436,7622,0.22,50,12202,38
1956,8,8/5/1956,11700,24,0,111,24,2830,2965,14689,83,0,3385,0,3468,4100,0,0,4100,2385,-783,8191,7121,0.23,52,11859,40
1956,8,8/6/1956,11200,43,0,100,24,2590,2714,13957,96,0,3190,0,3286,4100,0,0,4100,2318,-919,7777,6571,0.23,53,11367,42
1956,8,8/7/1956,11400,50,0,85,24,2240,2349,13799,104,0,3189,0,3293,4050,0,0,4050,2345,-1232,7971,6456,0.23,53,11559,44
1956,8,8/8/1956,11800,38,0,71,24,2470,2565,14403,110,0,2946,0,3056,4050,0,0,4050,2398,-726,8306,7297,0.2,49,11933,39
1956,8,8/9/1956,11900,46,0,56,24,2160,2240,14186,108,0,3009,0,3117,4000,0,0,4000,2411,-1066,8415,7069,0.21,50,12026,41
1956,8,8/10/1956,12000,43,0,59,24,1830,1913,13956,109,0,3033,0,3142,4000,0,0,4000,2425,-1404,8498,6814,0.22,51,12126,44
1956,8,8/11/1956,12100,17,0,60,24,1700,1784,13901,106,0,3031,0,3137,3950,0,0,3950,2438,-1483,8573,6814,0.22,51,12201,44
1956,8,8/12/1956,12200,12,0,62,24,1710,1796,14008,99,0,3035,0,3134,3950,0,0,3950,2451,-1455,8655,6924,0.22,51,12298,44
1956,8,8/13/1956,12100,21,0,71,24,1810,1905,14026,96,0,3029,0,3125,3900,0,0,3900,2438,-1317,8591,7001,0.22,50,12216,43
1956,8,8/14/1956,12300,26,0,62,24,1670,1756,14082,99,0,3029,0,3128,3850,0,0,3850,2464,-1411,8784,7104,0.22,50,12412,43
1956,8,8/15/1956,12300,34,0,58,24,1600,1682,14016,96,0,3032,0,3128,3850,0,0,3850,2464,-1485,8792,7038,0.22,50,12416,43
1956,8,8/16/1956,11300,41,0,58,24,1600,1682,13023,90,0,3034,0,3124,3800,0,0,3800,2331,-1581,7946,6099,0.23,53,11423,47
1956,8,8/17/1956,11000,30,0,86,24,1500,1610,12640,93,0,3035,0,3128,3800,0,0,3800,2292,-1696,7674,5712,0.24,55,11140,49
1956,8,8/18/1956,11100,29,0,128,24,1600,1752,12881,95,0,3005,0,3100,3750,0,0,3750,2305,-1481,7774,6031,0.23,53,11281,47
1956,8,8/19/1956,11200,31,0,117,24,1630,1771,13002,90,0,3001,0,3091,3700,0,0,3700,2318,-1407,7877,6211,0.23,52,11372,45
1956,8,8/20/1956,11200,40,0,101,24,1700,1825,13065,86,0,3000,0,3086,3700,0,0,3700,2318,-1348,7886,6279,0.23,52,11365,45
1956,8,8/21/1956,11400,40,0,80,24,1690,1794,13234,86,0,2728,0,2814,3650,0,0,3650,2345,-1048,8073,6770,0.21,49,11544,41
1956,8,8/22/1956,11600,38,0,83,24,1680,1787,13425,88,0,2718,0,2806,3600,0,0,3600,2371,-988,8259,7019,0.2,48,11745,40
1956,8,8/23/1956,11800,40,0,84,24,1610,1718,13558,89,0,2765,0,2854,3600,0,0,3600,2398,-1078,8434,7104,0.2,48,11948,41
1956,8,8/24/1956,11800,38,0,83,24,1600,1707,13545,90,0,2769,0,2859,3550,0,0,3550,2398,-1062,8446,7136,0.2,47,11945,40
1956,8,8/25/1956,11400,32,0,88,24,1590,1702,13134,91,0,2703,0,2794,3500,0,0,3500,2345,-1022,8107,6840,0.21,48,11544,41
1956,8,8/26/1956,12100,30,0,94,24,1620,1738,13868,86,0,2609,0,2695,3450,0,0,3450,2438,-762,8726,7723,0.19,44,12248,37
1956,8,8/27/1956,12000,31,0,95,24,1660,1779,13810,86,0,2546,0,2632,3450,0,0,3450,2425,-671,8640,7728,0.18,44,12150,36
1956,8,8/28/1956,11900,32,0,86,24,1620,1730,13662,85,0,2353,0,2438,3400,0,0,3400,2411,-507,8569,7824,0.17,43,12042,35
1956,8,8/29/1956,11600,30,0,79,24,1570,1673,13303,86,0,2422,0,2508,3350,0,0,3350,2371,-642,8321,7445,0.18,44,11733,37
1956,8,8/30/1956,11900,28,0,73,24,1530,1627,13555,86,0,2306,0,2392,3300,0,0,3300,2411,-499,8593,7863,0.17,42,12025,35
1956,8,8/31/1956,11700,29,0,83,24,1540,1647,13376,86,0,2058,0,2144,3250,0,0,3250,2385,-225,8434,7982,0.15,40,11836,33
1956,9,9/1/1956,11500,30,0,102,25,1530,1657,13187,85,0,1985,0,2070,3200,0,0,3200,2358,-135,8276,7917,0.15,40,11657,32
1956,9,9/2/1956,11300,30,0,106,25,1620,1751,13081,85,0,1985,0,2070,3200,0,0,3200,2331,-68,8103,7811,0.15,40,11461,32
1956,9,9/3/1956,11300,32,0,144,25,1640,1809,13141,84,0,1986,0,2070,3150,0,0,3150,2331,23,8119,7921,0.15,40,11501,31
1956,9,9/4/1956,11100,35,0,133,25,1590,1748,12883,84,0,1984,0,2068,3100,0,0,3100,2305,-30,7962,7715,0.15,40,11293,32
1956,9,9/5/1956,11400,37,0,130,25,1590,1745,13182,91,0,2161,0,2252,3050,0,0,3050,2345,-145,8238,7880,0.16,40,11592,32
1956,9,9/6/1956,11600,38,0,120,25,1650,1795,13433,89,0,2199,0,2288,3000,0,0,3000,2371,-72,8427,8145,0.16,39,11783,31
1956,9,9/7/1956,12100,55,0,117,25,1800,1942,14097,89,0,2195,0,2284,2950,0,0,2950,4569,2310,6760,8863,0.16,37,12297,28
1956,9,9/8/1956,12600,62,0,124,25,1790,1939,14601,90,0,1873,0,1963,2900,0,0,2900,5781,3872,6069,9738,0.13,33,12811,24
1956,9,9/9/1956,13000,60,0,213,25,1920,2158,15218,90,0,1658,0,1748,2900,0,0,2900,5899,4424,6349,10570,0.11,31,13298,21
1956,9,9/10/1956,13300,55,0,167,25,1940,2132,15487,90,0,1656,0,1746,2850,0,0,2850,5986,4520,6571,10891,0.11,30,13547,20
1956,9,9/11/1956,12900,57,0,166,25,1810,2001,14958,91,0,1660,0,1751,2800,0,0,2800,5869,4299,6304,10407,0.11,30,13148,21
1956,9,9/12/1956,13600,57,0,180,25,1730,1935,15592,114,0,1659,0,1773,2750,0,0,2750,6074,4449,6813,11069,0.11,29,13862,20
1956,9,9/13/1956,13800,58,0,268,25,1810,2103,15961,117,0,1556,0,1673,2700,0,0,2700,4006,2681,9096,11588,0.1,27,14151,18
1956,9,9/14/1956,14000,81,0,217,25,1880,2122,16203,128,0,1490,0,1618,2650,0,0,2650,2691,1473,10648,11935,0.09,26,14323,17
1956,9,9/15/1956,14200,84,0,164,25,1900,2089,16373,119,0,1489,0,1608,2600,0,0,2600,2717,1508,10839,12165,0.09,26,14473,16
1956,9,9/16/1956,14800,73,0,193,25,1940,2158,17031,105,0,1489,0,1594,2600,0,0,2600,2797,1671,11348,12837,0.09,25,15091,15
1956,9,9/17/1956,14900,48,0,206,25,1990,2221,17169,105,0,1549,0,1654,2550,0,0,2550,2810,1720,11424,12965,0.09,24,15179,15
1956,9,9/18/1956,14900,49,0,210,25,1860,2095,17044,104,0,1554,0,1658,2500,0,0,2500,2810,1622,11439,12886,0.09,24,15184,15
1956,9,9/19/1956,15300,74,0,299,25,1860,2184,17558,84,0,1421,0,1505,2450,2481,0,-31,2863,3562,12520,16084,0.08,8,16354,2
1956,9,9/20/1956,15600,98,0,303,25,2000,2328,18026,98,0,1422,0,1520,2450,2481,0,-31,2903,3731,12804,16537,0.08,8,16731,1
1956,9,9/21/1956,15900,108,0,276,25,2040,2341,18349,96,0,1423,0,1519,2400,2481,0,-81,2943,3818,13088,16911,0.08,8,17035,1
